postal code,place name,latitude,longitude
62-619,Boguszyczki,52.451,18.5225
62-619,Mielno,52.4258,18.3795
62-619,Kryszkowice,52.477,18.5307
62-619,Zamość,52.4275,18.6086
62-619,Władysławowo,52.4595,18.5957
64-020,Gorzyczki,52.1037,16.8137
64-030,Księginki,52.0675,16.4885
64-030,Bronikowo,51.9738,16.4743
64-030,Brońsko,52.0675,16.5097
63-270,Serafinów,51.8203,17.3423
63-270,Mogiłka,51.8341,17.5272
63-714,Gorzupia,51.6934,17.5152
63-714,Biadki,51.6755,17.5558
63-740,Zalesie Wielkie,51.7716,17.2046
63-740,Zdziętawy,51.6962,17.1465
63-760,Dziewiąte,51.6958,17.292
64-120,Bielawy,51.8563,16.8723
64-120,Stary Belęcin,51.8917,16.8552
64-140,Boguszyn,51.9429,16.4734
64-150,Zaborówiec,51.9159,16.2708
64-400,Mierzyn,52.6295,15.8524
64-400,Kolno,52.5984,15.9565
64-410,Dębowiec,52.7482,15.962
64-410,Gospódka,52.7429,15.9875
64-412,Białokoszyce,52.5542,16.2498
64-310,Krzywy Las,52.4196,16.0987
64-330,Kozłowo,52.3087,16.4667
64-330,Sielinko,52.2948,16.3885
64-330,Opalenica,52.309,16.4134
64-600,Dołęga,52.6756,16.6777
64-600,Kowanowo,52.6525,16.8497
64-600,Osowo Nowe,52.6337,16.6402
64-610,Biniewo,52.771,17.0335
64-610,Ruda,52.7599,16.964
64-630,Piotrowo,52.8366,16.7401
64-630,Gorzewo,52.7864,16.8279
63-405,Latowice,51.6454,17.9629
63-405,Wielowieś,51.5975,18.0919
63-410,Onęber,51.667,17.5881
63-430,Grochowiska,51.5657,17.7405
63-430,Nabyszyce,51.6278,17.644
63-435,Kałkowskie,51.4678,17.69
63-435,Kuźnica Kącka,51.4188,17.7066
63-440,Raszków,51.7193,17.7245
63-450,Biłgoraje,51.7096,17.8731
63-500,Rojów,51.4153,17.8904
63-505,Gruszków,51.4166,18.1242
63-510,Kaliszkowice Kaliskie,51.5285,18.0455
63-520,Bukownica,51.4677,18.0499
63-524,Mielcuchy Pierwsze,51.4324,18.3174
64-810,Śmiłowo,53.1364,16.9174
64-810,Morzewo,53.0836,16.891
64-850,Nowa Wieś Ujska,53.0305,16.7453
89-300,Marynka,53.1996,17.302
89-320,Wysoka,53.1812,17.078
89-350,Grabionna,53.1193,17.0551
63-300,Kowalew,51.8912,17.7369
63-304,Grab,52.0231,17.7197
63-304,Pieruchy,51.9775,17.7354
63-322,Karsy,51.7986,17.8915
63-330,Fabianów,51.8747,17.6671
63-330,Nowy Karmin,51.821,17.6639
61-160,Daszewice,52.2997,16.9614
62-006,Karłowice,52.4951,17.1033
62-007,Jerzyn,52.4933,17.2332
62-007,Bugaj,52.4692,17.1572
62-007,Uzarzewo-Huby,52.4511,17.1509
62-010,Wagowo,52.4297,17.337
62-025,Buszkówiec,52.4221,17.2655
62-025,Ługowiny,52.3386,17.256
62-050,Ludwikowo,52.2453,16.8144
62-052,Głuchowo,52.3459,16.7691
62-053,Pecna,52.1843,16.7969
62-060,Modrze,52.214,16.6337
62-080,Jankowice,52.4383,16.6222
62-095,Rakownia,52.5609,17.0328
62-095,Nieszawa,52.6447,16.98
64-320,Buk,52.3545,16.5182
64-320,Dobra,52.2985,16.5526
63-900,Sarnówka,51.6369,16.9036
63-900,Rawicz,51.6135,16.8643
63-900,Folwark,51.5931,16.8517
63-920,Zaorle,51.5812,17.0833
63-930,Bielawy,51.6378,17.2392
63-940,Kawcze,51.6932,16.8543
63-940,Sowiny,51.7248,16.8324
62-400,Nowa Wieś,52.302,18.0209
62-400,Nowa Górka,52.2474,17.8682
62-402,Jarotki,52.3837,18.0723
62-405,Jaroszyn-Kolonia,52.2255,17.8716
62-406,Dziedzice,52.2266,17.8481
62-410,Szetlew,52.1315,17.9974
62-410,Chruściki,52.1626,18.0025
62-430,Polanowo,52.3947,17.9259
62-436,Bielsko,52.5401,18.0803
62-045,Kikowo,52.6005,16.2838
64-500,Ludwikowo,52.6266,16.6168
64-510,Wróblewo,52.665,16.3082
64-510,Samita,52.6979,16.1222
64-520,Lizbona,52.6755,16.4844
64-520,Modrak,52.7144,16.4935
64-560,Zapust,52.613,16.4371
60-020,Zwola,52.1339,17.1609
62-023,Młodzikowo,52.1165,17.2579
63-000,Januszewo,52.2533,17.2034
63-000,Brzezie,52.224,17.3861
63-000,Bieganowo,52.2782,17.2172
63-011,Januszewo,52.2534,17.206
63-020,Jeziory Wielkie,52.1821,17.1297
63-021,Brzostek,52.174,17.2212
63-023,Sulęcin,52.1135,17.3016
63-040,Jadwigów,52.0409,17.3776
63-100,Grodzewo,52.1137,17.1346
63-100,Bodzyniewo,52.0299,17.0039
63-100,Marianowo,52.105,16.8748
63-112,Górka,52.1269,16.9172
63-140,Kotowo,52.006,17.0619
62-704,Chocim,51.8506,18.5457
62-704,Tokary Drugie,51.8815,18.5098
62-720,Kuźnica Janiszewska,52.0609,18.6754
62-740,Gozdów,52.0349,18.364
62-740,Nowy Świat,52.0853,18.2398
62-085,Lechlińskie Huby,52.7074,17.1307
62-093,Dzwonowo Leśne,52.5785,17.1399
62-100,Sienno,52.7639,17.2062
62-104,Oporzyn,52.9246,17.1759
62-110,Stępuchowo,52.8105,17.4026
62-113,Rudniczyn,52.8042,17.1061
62-130,Rybowo,52.9331,17.2221
64-234,Mochy,52.0024,16.1698
64-234,Poświętno,52.0075,16.4362
62-300,Białężyce,52.3083,17.536
62-302,Stanisławowo,52.3735,17.6839
62-302,Gonice,52.3206,17.7209
62-305,Szamarzewo,52.2375,17.7381
62-310,Lisiaki,52.13,17.7488
64-965,Skoki,53.6105,16.8612
64-965,Lędyczek,53.536,16.9566
64-965,Ciosaniec,53.4803,16.6928
77-416,Ptusza,53.3703,16.7949
77-424,Kujan,53.3634,17.1925
60-111,Poznań,52.3775,16.8772
60-112,Poznań,52.3764,16.8773
60-119,Poznań,52.3815,16.885
60-179,Poznań,52.3919,16.8441
60-188,Poznań,52.4124,16.8287
60-204,Poznań,52.3852,16.8933
60-331,Poznań,52.4012,16.8742
60-346,Poznań,52.4017,16.8773
60-352,Poznań,52.4024,16.8843
60-381,Poznań,52.4067,16.8684
60-388,Poznań,52.4094,16.8736
60-406,Poznań,52.4256,16.8598
60-441,Poznań,52.4333,16.8263
60-525,Poznań,52.4122,16.8988
60-552,Poznań,52.4116,16.8935
60-608,Poznań,52.4185,16.9152
60-628,Poznań,52.4293,16.8966
60-711,Poznań,52.3969,16.9034
60-725,Poznań,52.3954,16.9032
60-736,Poznań,52.3987,16.9042
60-789,Poznań,52.4012,16.8906
60-791,Poznań,52.3998,16.8894
75-217,Koszalin,54.2054,16.1557
75-254,Koszalin,54.2072,16.1631
75-320,Koszalin,54.1956,16.1833
75-321,Koszalin,54.1975,16.182
75-404,Koszalin,54.1929,16.1959
75-410,Koszalin,54.2146,16.1977
75-414,Koszalin,54.198,16.1865
75-583,Koszalin,54.1941,16.2221
75-848,Koszalin,54.1737,16.1807
75-850,Koszalin,54.1881,16.1954
70-112,Szczecin,53.4097,14.5355
70-240,Szczecin,53.422,14.5392
70-243,Szczecin,53.4241,14.5427
70-330,Szczecin,53.4312,14.5393
70-337,Szczecin,53.4308,14.5309
70-345,Szczecin,53.4303,14.5368
70-357,Szczecin,53.4336,14.535
70-366,Szczecin,53.4363,14.532
70-443,Szczecin,53.435,14.5475
70-460,Szczecin,53.4332,14.5455
70-540,Szczecin,53.4269,14.5589
70-631,Szczecin,53.4163,14.5561
70-656,Szczecin,53.4198,14.5641
70-715,Szczecin,53.3528,14.5725
70-723,Szczecin,53.3567,14.5868
70-811,Szczecin,53.3927,14.6699
70-842,Szczecin,53.4016,14.6819
70-879,Szczecin,53.3871,14.7626
71-018,Szczecin,53.4142,14.4888
71-019,Szczecin,53.4136,14.4913
71-065,Szczecin,53.4185,14.5335
71-075,Szczecin,53.4224,14.5171
71-082,Szczecin,53.4225,14.5127
71-115,Szczecin,53.4312,14.5101
71-149,Szczecin,53.4408,14.5067
71-175,Szczecin,53.4348,14.5027
71-224,Szczecin,53.4579,14.4691
71-387,Szczecin,53.4924,14.4791
71-417,Szczecin,53.438,14.5441
71-753,Szczecin,53.4625,14.5724
71-757,Szczecin,53.4679,14.5759
71-784,Szczecin,53.4818,14.5457
71-791,Szczecin,53.4725,14.5378
71-828,Szczecin,53.4924,14.6129
71-886,Szczecin,53.5245,14.5883
17-100,Pietrzykowo-Wyszki,52.7243,23.1089
17-106,Oleksze,52.6679,23.207
17-106,Koszele,52.6971,23.325
17-106,Spiczki,52.7148,23.2644
17-120,Domanowo,52.7749,22.7545
17-120,Chojewo,52.7068,22.9652
17-120,Puchały Stare,52.6655,22.8537
17-120,Brańsk,52.7452,22.8374
17-132,Niewino Borowe,52.8124,23.0275
19-200,Kurki,53.634,22.3469
19-200,Ruda,53.598,22.5258
19-206,Stoczek,53.6671,22.6571
19-206,Tama,53.7029,22.6573
19-222,Żebry,53.4772,22.3739
19-230,Guty,53.5921,22.3413
19-230,Sokoły,53.5417,22.2711
17-204,Zabagonie,52.6313,23.5375
17-204,Nikiforowszczyzna,52.6012,23.5727
17-204,Piaski,52.6463,23.5373
17-204,Długi Bród,52.6243,23.5342
17-210,Łosinka,52.8494,23.5558
17-220,Olchówka,52.8538,23.8295
17-220,Łozowe,52.8928,23.7475
17-220,Zabrody,52.8678,23.8334
17-240,Czeremcha,52.5171,23.348
17-240,Pohulanka,52.548,23.4296
18-500,Kolno,53.4089,21.9324
18-500,Stare Kiełcze,53.4711,21.9846
18-500,Tyszki-Wądołowo,53.4465,21.9801
18-507,Wojsławy,53.5263,22.2282
18-525,Cieciory,53.3417,21.769
18-411,Koziki,53.0966,22.0396
18-413,Nowosiedliny,53.1446,21.7083
18-413,Kaliszki,53.1144,21.7413
18-413,Miastkowo,53.1498,21.8232
18-416,Dębniki,53.2434,21.8269
18-420,Kucze Małe,53.2953,22.3833
18-420,Kosaki-Turki,53.3021,22.2797
18-421,Poniat,53.2218,22.1961
18-421,Murawy,53.2516,22.0863
18-430,Małachowo,53.2294,22.3814
18-430,Taraskowo,53.209,22.2698
19-104,Mroczki,53.3841,22.6595
19-110,Uścianek,53.4243,22.6129
19-122,Czarnystok,53.3826,23.0799
19-124,Jadeszki,53.5018,22.9381
19-124,Mikicin-Kolonia,53.5233,22.9688
19-124,Rutkowskie Małe,53.4546,22.8888
16-500,Rynkojeziory,54.1919,23.3455
16-500,Markiszki,54.0978,23.4859
16-500,Zaleskie,54.1133,23.3774
16-503,Skustele,54.1081,23.2772
16-503,Sumowo,54.086,23.2845
16-506,Giby,54.0366,23.3423
16-515,Boksze Stare,54.1869,23.1824
16-515,Boksze Nowe,54.1772,23.1595
17-300,Kłopoty-Patry,52.5184,22.841
17-300,Kłopoty-Bańki,52.5242,22.7919
17-306,Dołubowo,52.6107,22.8763
17-307,Wilanowo,52.3849,23.1926
17-315,Dołubowo-Wyręby,52.6166,22.8406
17-322,Miodusy-Inochy,52.5285,22.6021
17-322,Twarogi-Mazury,52.5732,22.6296
17-322,Kruzy,52.5593,22.4877
17-332,Chańki,52.5653,23.0767
17-332,Kościukowicze,52.5718,23.0759
16-100,Hałe,53.3886,23.3404
16-123,Czuprynowo,53.4738,23.6339
16-123,Łosośna Mała,53.4778,23.6276
16-123,Kuźnica,53.5117,23.6479
16-124,Wólka,53.5403,23.3597
16-130,Kładziewo,53.454,23.3637
16-130,Trofimówka,53.4885,23.2141
16-130,Cimoszka,53.4224,23.2886
16-150,Karpowicze,53.5812,23.0306
16-150,Chodorówka Stara,53.5329,23.1289
16-200,Grodziszczany,53.6261,23.3985
16-200,Miedzianowo,53.664,23.2615
07-430,Krysiaki,53.4328,21.4623
07-430,Pełty,53.4062,21.2576
07-436,Szafranki,53.2851,21.5417
07-438,Warmiak,53.461,21.4738
07-440,Damięty,52.9727,21.6008
07-440,Góry,52.8245,21.5764
07-300,Stara Grabownica,52.7715,21.8816
07-305,Jasienica-Parcele,52.8052,22.0623
07-305,Jabłonowo-Klacze,52.8316,22.2095
07-310,Komorowo,52.8302,21.8412
07-319,Małkinia Górna,52.6925,22.0372
07-322,Żebry-Laskowiec,52.6936,22.3435
07-323,Kępiste-Borowe,52.7348,22.1101
07-325,Konarze,52.7447,22.3887
07-325,Boguty-Pianki,52.7156,22.4066
05-340,Bocian,52.0724,21.439
05-408,Glinianka,52.1387,21.4238
05-480,Janów,52.0588,21.2799
05-480,Otwock Wielki,52.0497,21.2439
08-445,Nowe Kościeliska,51.9125,21.4707
05-503,Bąkówka,52.0437,20.9481
05-520,Opacz,52.1042,21.1653
05-520,Bielawa,52.1085,21.1247
05-520,Kawęczyn,52.0435,21.1712
05-530,Mikówiec,51.9953,21.1735
05-552,Mroków,52.0416,20.8534
05-555,Suchodół,51.9806,20.7761
05-555,Werdun,51.9598,20.731
05-555,Nowe Racibory,51.9523,20.9228
05-555,Jeżewice,51.9712,20.7558
09-209,Siemienie,52.7212,19.8393
09-209,Kozłowo,52.7094,19.9507
09-210,Kłaki,52.7155,19.9906
09-210,Cieszewko,52.6904,19.946
09-210,Małachowo,52.6815,20.0381
09-230,Konary,52.6186,19.7653
09-400,Maszewo Duże,52.5798,19.6316
09-402,Kostrogaj,52.5645,19.7369
09-411,Żukowo,52.6057,19.7529
09-412,Dziarnowo,52.6388,19.6714
09-440,Żochowo Stare,52.6341,20.096
09-440,Zdziar-Las,52.6136,20.0274
09-450,Chmielewo,52.3976,20.2376
09-454,Gniewkowo,52.5612,20.1266
09-460,Niździn,52.4581,20.0939
09-460,Lasocin,52.4673,20.1602
09-470,Cybulin,52.4862,20.0631
09-470,Borowice,52.4937,19.9001
09-472,Miszewko Strzałkowskie,52.5313,19.8516
09-472,Święcieniec,52.5243,19.9118
09-530,Ludwików,52.4553,19.7034
09-530,Strzemeszno,52.4208,19.7946
09-530,Stara Korzeniówka,52.4581,19.7883
09-533,Piotrkówek,52.3962,19.9625
05-190,Aleksandria,52.6082,20.6219
06-120,Nowe Miasto,52.6652,20.6361
09-100,Koziminy-Stachowo,52.6539,20.42
09-130,Kiełki,52.7326,20.2475
09-150,Janikowo,52.4275,20.2981
09-151,Grodziec,52.4693,20.3906
09-152,Żukowo Poświętne,52.5086,20.2292
09-152,Beszyno,52.5587,20.3157
09-162,Łazęki,52.4782,20.2999
09-163,Cumino,52.544,20.2274
09-164,Przemkowo,52.5825,20.2879
05-090,Nowe Grocholice,52.1582,20.9099
05-806,Sokołów,52.1429,20.8669
05-816,Reguły,52.1734,20.8602
05-831,Wola Krakowiańska,52.0294,20.7983
05-840,Falęcin,52.1449,20.6739
06-300,Mchówko,53.0562,20.8794
06-316,Zbrochy,53.1298,20.8184
06-316,Skierkowizna,53.1383,20.9119
06-323,Nakieł,53.1421,21.1343
06-323,Żelazna Prywatna,53.2286,21.1461
06-330,Opiłki Płoskie,53.2465,20.7341
06-330,Gadomiec-Peronie,53.2164,20.8205
06-330,Kwiatkowo K. Duczymina,53.2346,20.8308
06-408,Łyszkowo,52.8836,20.9261
06-408,Milewo-Tabuły,52.9022,20.8821
06-408,Milewo-Ruszczyny,52.8775,20.8808
06-408,Krasne-Elżbiecin,52.903,21.0058
06-408,Kurówko,52.9035,20.9256
06-408,Dąbki,52.884,20.8617
06-415,Wyderka,52.9945,20.7292
06-415,Olszewiec,53.0529,20.7959
26-400,Janów,51.3233,20.616
26-411,Krzesławice,51.4043,20.5983
26-414,Rdzów,51.4861,20.7239
26-425,Dąbrowa,51.5809,20.4482
26-432,Sokolniki Suche,51.3692,20.7662
26-432,Kochanów Wieniawski,51.3677,20.7833
26-432,Komorów,51.3822,20.7367
06-114,Karniewek,52.593,21.1169
06-120,Skarżyce,52.6546,20.9751
06-126,Wójty-Trojany,52.7838,20.968
11-008,Łumpia,53.9439,20.1978
11-010,Koronowo,53.8632,20.7979
11-010,Kromerowo,53.8271,20.8326
11-015,Malinowo,53.4804,20.3585
11-015,Nowa Wieś Ostródzka,53.508,20.2395
11-015,Świętajny,53.5914,20.2353
11-015,Dąb,53.5401,20.5458
11-015,Wigwałd,53.6243,20.1523
11-015,Marózek,53.523,20.4227
11-030,Purda,53.7054,20.7108
11-030,Stary Olsztyn,53.7268,20.5303
11-030,Patryki,53.7428,20.6719
11-030,Szczęsne,53.7522,20.5451
11-034,Ruś,53.6898,20.4908
11-034,Jaroty,53.7241,20.4704
11-036,Unieszewo,53.7192,20.3074
11-040,Łęgno,53.9932,20.3137
11-040,Kabikiejmy Dolne,53.915,20.4312
11-041,Redykajny,53.8256,20.4217
11-300,Biskupiec-Kolonia Druga,53.8549,20.974
11-300,Borki Wielkie,53.8311,21.0596
11-311,Górkowo,53.981,20.9053
11-320,Miejska Wieś,53.9551,20.7944
11-320,Studzianka,53.9541,20.6006
11-320,Ustnik,53.9914,20.6967
14-100,Lipowo,53.5859,19.8335
14-105,Zajączkowo,53.879,20.164
14-105,Pupki,53.7647,20.0906
14-105,Kojdy,53.8689,20.1599
14-107,Wróble,53.5685,20.0943
14-120,Ostrowite,53.4459,20.093
14-140,Ligi,53.7631,19.7472
14-300,Wenecja,53.861,19.8451
14-310,Nowe Mieczysławy,53.9712,20.1505
14-310,Kłodzin,53.9636,20.1935
14-330,Zalesie,53.9396,19.761
12-200,Snopki,53.638,21.7647
12-200,Stare Guty,53.6126,21.9162
12-220,Śwignajno Małe,53.6838,21.519
12-250,Gorzekały,53.7458,22.0455
12-250,Okartowo-Przystanek,53.8022,21.872
12-250,Dziubiele,53.8018,21.7304
12-250,Osiki,53.8806,21.7555
12-250,Tuchlin (Osada Leśna),53.8401,21.8236
12-120,Babięty,53.7236,21.1467
12-122,Dzierzki,53.5493,20.8538
12-140,Stare Czajki,53.5074,21.2398
19-500,Jurkiszki,54.3111,22.3716
19-500,Janowo,54.2722,22.3144
19-500,Borek,54.2041,22.13
19-500,Janki,54.2493,22.1384
19-500,Główka,54.2104,22.1917
19-504,Meszno,54.3013,22.4871
19-504,Skajzgiry,54.3273,22.7431
19-520,Rapa,54.317,22.0202
19-520,Stare Gajdzie,54.2984,22.0479
19-520,Mieduniszki Małe,54.3281,21.9852
11-600,Zielony Ostrów,54.3173,21.569
11-600,Perły,54.3001,21.6663
11-606,Popioły,54.2314,21.9388
10-016,Olsztyn,53.7749,20.4751
10-068,Olsztyn,53.7727,20.4609
10-192,Olsztyn,53.7984,20.4287
10-270,Olsztyn,53.7855,20.4869
10-323,Olsztyn,53.7933,20.5194
10-339,Olsztyn,53.7912,20.5068
10-516,Olsztyn,53.7836,20.4931
10-533,Olsztyn,53.7803,20.483
10-551,Olsztyn,53.7789,20.4857
10-566,Olsztyn,53.7709,20.4845
10-586,Olsztyn,53.7751,20.4942
10-603,Olsztyn,53.7615,20.4957
10-689,Olsztyn,53.7422,20.5157
10-759,Olsztyn,53.7491,20.4759
10-808,Olsztyn,53.7671,20.4218
10-828,Olsztyn,53.7645,20.4242
10-847,Olsztyn,53.762,20.4318
64-800,Stróżewo,52.9333,16.9085
64-800,Milcz,53.039,16.8708
64-800,Wymysław,53.0212,16.9832
64-820,Józefowice,53.0395,17.0758
64-840,Dziewoklucz,52.9033,17.0757
64-710,Krosinek,52.8132,16.6816
64-730,Kuźniczka,52.9503,16.2357
64-730,Wieleń,52.8915,16.1737
64-980,Smolarnia,53.0313,16.3555
64-980,Górnica,52.9845,16.3143
64-980,Przyłęg,53.0503,16.3287
62-200,Wełnica,52.5634,17.6514
62-230,Sokołowo,52.4842,17.8339
62-230,Kołaczkowo,52.4597,17.7798
62-240,Niewolno,52.5776,17.8149
63-800,Bogusławki,51.8978,17.0288
63-800,Szczodrochowo,51.9358,16.9917
63-800,Osowo,51.9334,16.9404
63-800,Aleksandrowo,51.8413,16.9346
63-840,Sułkowice,51.7911,17.0479
63-840,Kuczynka,51.7586,16.959
64-125,Czarkowo,51.8038,16.86
62-066,Januszewice,52.2643,16.6013
62-073,Ruchocice,52.1813,16.3373
64-061,Karczewo,52.186,16.4962
63-220,Wola Książęca,51.9601,17.5905
62-800,Grabek,51.9557,18.2545
62-814,Janków Drugi,51.9104,17.9761
62-817,Tykadłów,51.8563,18.1281
62-817,Góry Zborowskie,51.837,18.1818
62-831,Korzeniew,51.9434,18.2131
62-834,Szadykierz,51.9007,18.2579
62-850,Zakrzyn-Kolonia,51.862,18.3405
62-860,Słoneczna,51.7799,18.223
62-860,Trojanów,51.7252,18.1858
62-865,Cieszyków,51.7128,18.3414
62-865,Sobiesęki Drugie,51.6338,18.2992
62-865,Włodzimierz,51.6668,18.2743
62-865,Poręby,51.6291,18.2847
62-865,Kuczewola,51.6733,18.269
62-872,Stobno Siódme,51.6754,18.1457
62-872,Stara Kakawa,51.6073,18.1264
62-874,Pieczyska,51.5578,18.2446
62-874,Piegonisko-Kolonia,51.6143,18.3582
63-600,Dziekania,51.3157,17.9561
63-600,Mechnice,51.3682,18.0805
63-620,Laski-Tartak,51.2102,17.9845
15-110,Białystok,53.151,23.1588
15-137,Białystok,53.1471,23.1833
15-175,Białystok,53.1594,23.1884
15-177,Białystok,53.1597,23.1929
15-197,Białystok,53.1487,23.2224
15-311,Białystok,53.1215,23.1527
15-325,Białystok,53.1055,23.141
15-355,Białystok,53.1195,23.146
15-387,Białystok,53.1255,23.1429
15-450,Białystok,53.1349,23.1568
15-519,Białystok,53.12,23.2237
15-533,Białystok,53.1124,23.1936
15-535,Białystok,53.111,23.1852
15-584,Białystok,53.0864,23.2119
15-619,Białystok,53.1256,23.0764
15-620,Białystok,53.1361,23.0765
15-671,Białystok,53.1152,23.111
15-703,Białystok,53.1356,23.1267
15-743,Białystok,53.1416,23.1262
15-753,Białystok,53.1418,23.1063
15-809,Białystok,53.1519,23.1293
15-831,Białystok,53.1408,23.1422
15-852,Białystok,53.14,23.1475
77-130,Jeruzalem,54.0086,17.3079
77-130,Prądzona-Wybudowanie,53.9926,17.3365
77-138,Ostrowite,54.0278,17.3913
77-139,Stare Brzeźno,54.0354,17.2163
77-141,Ryczyn,54.2249,17.3157
77-141,Dąbrówka,54.1623,17.4084
77-200,Toczeń,53.9967,16.887
77-200,Pasieka,53.9901,16.9689
77-235,Zielin Górny,54.2695,17.1215
77-235,Glewnik,54.218,17.0606
89-607,Boryń,53.9107,17.4336
89-607,Żychce,53.843,17.3611
89-608,Drzewicz,53.8531,17.5724
21-426,Lisikierz,51.8748,21.978
21-426,Wilczyska,51.8456,21.8987
21-426,Mysłów,51.844,21.9806
21-450,Guzówka,51.9139,22.0195
24-300,Stare Komaszyce,51.1149,22.0703
24-300,Dąbrowa Godowska,51.0761,22.0643
24-300,Kazimierzów,51.1841,21.9883
24-300,Zajączków,51.1566,21.9917
24-313,Zarudki,51.261,21.8615
24-320,Poniatowa,51.1869,22.0755
24-320,Niezabitów-Kolonia,51.2446,22.1062
24-320,Obliźniak,51.2566,22.0876
24-320,Henin,51.2014,22.0736
24-335,Kępa Solecka,51.1354,21.8014
24-340,Mariampol,51.0087,21.8788
24-350,Zastawki,51.0942,22.1333
24-350,Książ,51.1465,22.1567
21-220,Pomyków,51.6408,22.7493
21-222,Podedwórze,51.6891,23.2015
21-230,Zbójno,51.4868,23.1206
24-100,Kochanów,51.3886,21.8456
24-120,Witoszyn,51.3193,22.0548
24-130,Stary Pożóg,51.3795,22.0664
21-300,Paszki Duże,51.7351,22.5938
21-300,Biała,51.7797,22.5764
21-302,Turów,51.8453,22.6908
21-307,Żyłki,51.8522,22.5083
21-307,Rozwadów,51.8202,22.4436
21-307,Zakrzew,51.8629,22.5563
21-307,Wierzchowiny,51.8198,22.5258
21-307,Ulan-Majorat,51.8123,22.4827
21-310,Suchowola,51.7008,22.7435
21-311,Woroniec,51.8084,23.0288
08-503,Grabów Rycki,51.6781,22.0874
08-504,Żabianka,51.589,22.0905
08-550,Kąty,51.7249,21.8791
21-044,Siostrzytów,51.1747,22.9701
21-065,Stryjno-Kolonia,51.0545,22.8415
21-065,Wygnanowice,51.0797,22.8327
22-600,Nowa Wieś,50.477,23.5427
22-600,Jeziernia,50.4095,23.4182
22-600,Rabinówka,50.4238,23.3744
22-600,Wieprzów Tarnawacki,50.5,23.4417
18-208,Stypułki-Giemzino,53.0138,22.6219
18-210,Dąbrowa-Dołęgi,52.8627,22.486
18-212,Jabłoń-Zarzeckie,52.9363,22.6519
18-212,Nowe Żochy,52.8268,22.6749
18-218,Kowalewszczyzna-Folwark,53.0657,22.794
18-220,Dmochy-Wypychy,52.8209,22.3653
18-230,Czaje-Bagno,52.6455,22.6903
18-300,Łosie-Dołęgi,52.9289,22.2915
18-305,Pęchratka Polska,52.8617,22.0746
18-312,Kossaki-Ostatki,53.0945,22.3521
18-312,Kałęczyn-Walochy,53.096,22.387
18-315,Głodowo-Dąb,53.0024,22.3393
15-063,Białystok,53.1339,23.1688
48-300,Wierzbięcice,50.4218,17.4301
48-340,Nowy Las,50.3572,17.424
48-370,Dziewiętlice,50.4108,17.0825
48-388,Suliszów,50.525,17.1269
46-300,Łowoszów,50.8683,18.3587
46-310,Kozłowice,50.981,18.4028
46-310,Wygiełdów,51.0103,18.4589
46-325,Żurawie,51.0203,18.6034
46-325,Banasiówka,51.0064,18.5204
46-380,Warłów,50.7478,18.4135
46-380,Dąbrowica,50.7107,18.3218
46-030,Młodnik,50.9217,18.0369
46-040,Krasiejów,50.6701,18.2519
46-045,Zakrzów Turawski,50.7665,18.2295
46-053,Niwki,50.6979,18.0946
46-080,Chróścice,50.7861,17.8117
46-090,Kaniów,50.831,17.836
49-100,Brzęczkowice,50.6276,17.5853
49-100,Grabin,50.5992,17.5246
49-130,Ligota Tułowicka,50.5801,17.6537
49-130,Tułowice Małe,50.6101,17.6443
76-270,Grabno,54.561,16.8943
76-270,Machowinko,54.5973,17.0078
76-270,Golęcino,54.5222,16.8044
83-221,Jaszczerek,53.6871,18.5177
83-221,Kasparus (Osada Leśna),53.7552,18.3413
83-243,Cisiny,53.7629,18.3604
83-250,Szczodrowski Młyn,54.0866,18.341
83-110,Tczew,54.0875,18.7856
83-120,Mały Garc,53.9724,18.8159
83-130,Janiszewo,53.8894,18.7237
83-130,Pelplin,53.9269,18.6929
83-132,Borkowo,53.837,18.6345
83-140,Ostrowite,53.7236,18.7215
83-140,Tymawa,53.8061,18.8147
16-205,Plebanowce,53.6268,23.488
16-205,Grzebienie-Kolonia,53.6194,23.5257
16-205,Chworościany,53.6217,23.6038
16-402,Słupie,54.1092,22.7417
16-402,Suchorzec,54.1344,22.703
16-406,Ejszeryszki,54.3803,22.9699
16-406,Rutka-Tartak,54.3241,22.9703
16-406,Wierzbiszki,54.3021,22.9812
16-407,Jodoziory,54.2979,22.9002
16-407,Sudawskie,54.3859,22.9322
16-411,Jegliniec,54.3088,23.1479
16-411,Żyrwiny,54.2567,23.1132
16-411,Przejma Wielka,54.2372,22.9988
16-412,Magdalenowo,54.0756,23.1031
16-420,Koniecbór,54.0041,22.8354
16-420,Stoki,53.9909,22.8458
16-420,Korytki,53.932,22.7749
16-424,Olszanka,54.1643,22.6874
16-424,Stare Motule,54.1854,22.6823
16-427,Krzywólka,54.2402,22.631
18-200,Gołasze-Górki,52.9656,22.4636
18-204,Sikory-Bartkowięta,53.1326,22.6367
18-204,Garbowo-Kolonia,53.075,22.6161
89-620,Pod Dąbrówkę,53.5851,17.5739
89-620,Kruszka,53.7377,17.6764
89-620,Krojanty Wybudowania,53.7137,17.6295
89-620,Chojniczki,53.7287,17.5437
89-620,Ostrowite,53.6347,17.6644
89-632,Brusy,53.8854,17.7226
89-632,Kłodawa (Osada Leśna),53.7638,17.6386
89-632,Zalesie-Wybudowanie,53.9103,17.7312
89-632,Giełdon,53.8115,17.7221
89-632,Turowiec,53.8036,17.6641
